airport_id,name,city,country,iata,icao,latitude,longitude,altitude
5501,Nemiscau Airport,Nemiscau,Canada,YNS,CYHH,51.69110107,-76.13559723,802
5502,Hopedale Airport,Hopedale,Canada,YHO,CYHO,55.44829941,-60.22859955,39
5503,Chevery Airport,Chevery,Canada,YHR,CYHR,50.46889877,-59.63669968,39
5504,Ivujivik Airport,Ivujivik,Canada,YIK,CYIK,62.41730118,-77.9253006,126
5505,Island Lake Airport,Island Lake,Canada,YIV,CYIV,53.85720062,-94.6536026,770
5506,Akulivik Airport,Akulivik,Canada,AKV,CYKO,60.8185997,-78.14859772,75
5507,Waskaganish Airport,Waskaganish,Canada,YKQ,CYKQ,51.47330093,-78.75830078,80
5508,Aupaluk Airport,Aupaluk,Canada,YPJ,CYLA,59.29669952,-69.59970093,119
5509,Kimmirut Airport,Kimmirut,Canada,YLC,CYLC,62.84999847,-69.88330078,175
5510,Lansdowne House Airport,Lansdowne House,Canada,YLH,CYLH,52.195598600000004,-87.93419647,834
5511,St Georges Airport,Lutselk'e,Canada,,CYSG,46.096401,-70.714699,893
5512,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,XGR,CYLU,58.71139908,-65.99279785,215
5513,Mary's Harbour Airport,Mary's Harbour,Canada,YMH,CYMH,52.30279922,-55.84719849,38
5514,Chapais Airport,Chibougamau,Canada,YMT,CYMT,49.77190018,-74.52809906,1270
5515,Umiujaq Airport,Umiujaq,Canada,YUD,CYMU,56.53609848,-76.51830292,250
5516,Wemindji Airport,Wemindji,Canada,YNC,CYNC,53.01060104,-78.83110046,66
5517,Norway House Airport,Norway House,Canada,YNE,CYNE,53.95830154,-97.84420013,734
5518,Points North Landing Airport,Points North Landing,Canada,YNL,CYNL,58.27669907,-104.0820007,1605
5519,Oxford House Airport,Oxford House,Canada,YOH,CYOH,54.93330002,-95.27890015,663
5520,Inukjuak Airport,Inukjuak,Canada,YPH,CYPH,58.47190094,-78.07689667,83
5521,Pikangikum Airport,Pikangikum,Canada,YPM,CYPM,51.81969833,-93.97329712,1114
5522,Peawanuck Airport,Peawanuck,Canada,YPO,CYPO,54.98809814,-85.44329834,173
5523,Powell River Airport,Powell River,Canada,YPW,CYPW,49.83420181,-124.5,425
5524,The Pas Airport,The Pas,Canada,YQD,CYQD,53.97140121,-101.0910034,887
5525,Nakina Airport,Nakina,Canada,YQN,CYQN,50.18280029,-86.6964035,1057
5526,Rae Lakes Airport,Gamètì,Canada,YRA,CYRA,64.1160965,-117.3099976,723
5527,Red Lake Airport,Red Lake,Canada,YRL,CYRL,51.06689835,-93.79309845,1265
5528,Stony Rapids Airport,Stony Rapids,Canada,YSF,CYSF,59.25030136,-105.8410034,805
5529,Sanikiluaq Airport,Sanikiluaq,Canada,YSK,CYSK,56.53779984,-79.24669647,104
5530,St. Theresa Point Airport,St. Theresa Point,Canada,YST,CYST,53.84560013,-94.85189819,773
5531,Big Trout Lake Airport,Big Trout Lake,Canada,YTL,CYTL,53.81779861,-89.89689636,729
5532,Deer Lake Airport,Deer Lake,Canada,YVZ,CYVZ,52.65579987,-94.06140137,1092
5533,Webequie Airport,Webequie,Canada,YWP,CYWP,52.9593934,-87.37486839,685
5534,Whale Cove Airport,Whale Cove,Canada,YXN,CYXN,62.24000168,-92.59809875,40
5535,Salluit Airport,Salluit,Canada,YZG,CYZG,62.179401399999996,-75.66719818,743
5536,York Landing Airport,York Landing,Canada,ZAC,CZAC,56.08940125,-96.08920288,621
5537,Ilford Airport,Ilford,Canada,ILF,CZBD,56.06140137,-95.61389923,642
5538,Bathurst Airport,Bathurst,Canada,ZBF,CZBF,47.62969971,-65.73889923,193
5539,Eastmain River Airport,Eastmain River,Canada,ZEM,CZEM,52.22639847,-78.52249908,24
5540,Fond-Du-Lac Airport,Fond-Du-Lac,Canada,ZFD,CZFD,59.33440018,-107.1819992,814
5541,Gods River Airport,Gods River,Canada,ZGI,CZGI,54.83969879,-94.07859802,627
5542,Swan River Airport,Swan River,Canada,ZJN,CZJN,52.12060165,-101.2360001,1100
5543,Kashechewan Airport,Kashechewan,Canada,ZKE,CZKE,52.28250122,-81.67780304,35
5544,Muskrat Dam Airport,Muskrat Dam,Canada,MSA,CZMD,53.44139862,-91.76280212,911
5545,Masset Airport,Masset,Canada,ZMT,CZMT,54.02750015,-132.125,25
5546,Sachigo Lake Airport,Sachigo Lake,Canada,ZPB,CZPB,53.89110184,-92.1964035,876
5547,Round Lake (Weagamow Lake) Airport,Round Lake,Canada,ZRJ,CZRJ,52.9435997,-91.31279755,974
5548,Sandy Lake Airport,Sandy Lake,Canada,ZSJ,CZSJ,53.06420135,-93.3443985,951
5549,Shamattawa Airport,Shamattawa,Canada,ZTM,CZTM,55.86560059,-92.08139801,289
5550,Churchill Falls Airport,Churchill Falls,Canada,ZUM,CZUM,53.56190109,-64.10639954,1442
5551,Wollaston Lake Airport,Wollaston Lake,Canada,ZWL,CZWL,58.10689926,-103.17199709999998,1360
5552,Batna Airport,Batna,Algeria,BLJ,DABT,35.7521019,6.308589935,2697
5553,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,CBH,DAOR,31.64570045,-2.269860029,2661
5554,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,Algeria,BMW,DATM,21.375,0.9238889809999999,1303
5555,Guemar Airport,Guemar,Algeria,ELU,DAUO,33.51139832,6.776790142,203
5556,Kumasi Airport,Kumasi,Ghana,KMS,DGSI,6.7145600320000005,-1.590819955,942
5557,Heringsdorf Airport,Heringsdorf,Germany,HDF,EDAH,53.87870026,14.15229988,93
5558,Heide-Büsum Airport,Büsum,Germany,HEI,EDXB,54.15333176,8.901666641,7
5559,Helgoland-Düne Airport,Helgoland,Germany,HGL,EDXH,54.18527985,7.915832996000001,8
5560,Seinäjoki Airport,Seinäjoki / Ilmajoki,Finland,SJY,EFSI,62.692101,22.8323,302
5561,Nottingham Airport,Nottingham,United Kingdom,NQT,EGBN,52.91999817,-1.0791699890000002,138
5562,Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",United Kingdom,DSA,EGCN,53.48053781,-1.010656357,55
5563,Campbeltown Airport,Campbeltown,United Kingdom,CAL,EGEC,55.43719864,-5.686389922999999,42
5564,Eday Airport,Eday,United Kingdom,EOI,EGED,59.19060135,-2.772219896,10
5565,Fair Isle Airport,Fair Isle,United Kingdom,FIE,EGEF,59.53580093,-1.6280599830000002,223
5566,North Ronaldsay Airport,North Ronaldsay,United Kingdom,NRL,EGEN,59.36750031,-2.434439898,40
5567,Papa Westray Airport,Papa Westray,United Kingdom,PPW,EGEP,59.35169983,-2.900279999,91
5568,Stronsay Airport,Stronsay,United Kingdom,SOY,EGER,59.15530014,-2.641390085,39
5569,Sanday Airport,Sanday,United Kingdom,NDY,EGES,59.25030136,-2.576669931,68
5570,Lerwick / Tingwall Airport,Lerwick,United Kingdom,LWK,EGET,60.19219971,-1.243610024,43
5571,Westray Airport,Westray,United Kingdom,WRY,EGEW,59.35029984,-2.950000048,29
5572,Land's End Airport,Land's End,United Kingdom,LEQ,EGHC,50.102798,-5.67056,398
5573,Penzance Heliport,Penzance,United Kingdom,PZE,EGHK,50.128101,-5.51845,14
5574,Anglesey Airport,Angelsey,United Kingdom,VLY,EGOV,53.24810028,-4.535339832,37
5575,Barra Airport,Barra,United Kingdom,BRR,EGPR,57.0228,-7.443060000000001,5
5577,Donegal Airport,Dongloe,Ireland,CFN,EIDL,55.04420089999999,-8.340999603,30
5578,Weston Airport,Leixlip,Ireland,,EIWT,53.35219955,-6.48611021,150
5579,Sindal Airport,Sindal,Denmark,CNL,EKSN,57.503502000000005,10.2294,92
5580,Leknes Airport,Leknes,Norway,LKN,ENLK,68.15249634,13.609399800000002,78
5581,Namsos Høknesøra Airport,Namsos,Norway,OSY,ENNM,64.47219849,11.57859993,7
5582,"Mo i Rana Airport, Røssvoll",Mo i Rana,Norway,MQN,ENRA,66.36389923,14.30140018,229
5583,"Rørvik Airport, Ryum",Rørvik,Norway,RVK,ENRM,64.83830261,11.14610004,14
5584,Røst Airport,Røst,Norway,RET,ENRS,67.52780151,12.10330009,7
5585,Sandane Airport (Anda),Sandane,Norway,SDN,ENSD,61.83000183,6.105830192999999,196
5586,Sogndal Airport,Sogndal,Norway,SOG,ENSG,61.156101,7.13778,1633
5587,Svolvær Helle Airport,Svolvær,Norway,SVJ,ENSH,68.24330139,14.66919994,27
5588,Sørkjosen Airport,Sorkjosen,Norway,SOJ,ENSR,69.78679657,20.95940018,16
5589,"Vardø Airport, Svartnes",Vardø,Norway,VAW,ENSS,70.35540009,31.04490089,42
5590,Værøy Heliport,Værøy,Norway,VRY,ENVR,67.654555,12.727257,12
5591,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,BZG,EPBY,53.09680176,17.97769928,235
5592,Łódź Władysław Reymont Airport,Lodz,Poland,LCJ,EPLL,51.72190094,19.3980999,604
5593,Åre Östersund Airport,Östersund,Sweden,OSD,ESNZ,63.19440079,14.50030041,1233
5594,Hagfors Airport,Hagfors,Sweden,HFS,ESOH,60.02009964,13.57890034,474
5595,Karlstad Airport,Karlstad,Sweden,KSD,ESOK,59.44469833,13.33740044,352
5596,Torsby Airport,Torsby,Sweden,TYF,ESST,60.15760039999999,12.99129963,393
5597,Ängelholm-Helsingborg Airport,Ängelholm,Sweden,AGH,ESTA,56.29610062,12.84710026,68
5598,Storuman Airport,Mohed,Sweden,SQO,ESUD,64.96089935,17.69659996,915
5599,Hemavan Airport,Hemavan,Sweden,HMV,ESUT,65.80609894,15.08279991,1503
5602,Ventspils International Airport,Ventspils,Latvia,VNT,EVVA,57.35779953,21.5442009,19
5603,Rand Airport,Johannesburg,South Africa,QRA,FAGM,-26.24250031,28.15119934,5483
5604,Kruger Mpumalanga International Airport,Mpumalanga,South Africa,MQP,FAKN,-25.38319969,31.10560036,2829
5605,Malamala Airport,Malamala,South Africa,AAM,FAMD,-24.81809998,31.54459953,1124
5606,Mmabatho International Airport,Mafeking,South Africa,MBD,FAMM,-25.79840088,25.54800034,4181
5607,Ghanzi Airport,Ghanzi,Botswana,GNZ,FBGZ,-21.69249916,21.65810013,3730
5608,Orapa Airport,Orapa,Botswana,ORP,FBOR,-21.266701,25.3167,3100
5609,Shakawe Airport,Shakawe,Botswana,SWX,FBSW,-18.37389946,21.83259964,3379
5610,Limpopo Valley Airport,Tuli Lodge,Botswana,TLD,FBTL,-22.18919945,29.12689972,1772
5611,Ngot Nzoungou Airport,Loubomo,Congo (Brazzaville),DIS,FCPL,-4.20635,12.6599,1079
5612,Chipata Airport,Chipata,Zambia,CIP,FLCP,-13.55830002,32.58720016,3360
5613,Los Alamitos Army Air Field,Solwesi,Zambia,,KSLI,33.79000092,-118.052002,32
5614,Iconi Airport,Moroni,Comoros,YVA,FMCN,-11.71080017,43.2439003,33
5615,Antsalova Airport,Antsalova,Madagascar,WAQ,FMMG,-18.701273,44.614921,551
5616,Ankavandra Airport,Ankavandra,Madagascar,JVA,FMMK,-18.80501,45.273467,427
5617,Belo sur Tsiribihina Airport,Belo sur Tsiribihina,Madagascar,BMD,FMML,-19.68670082,44.54190063,154
5618,Maintirano Airport,Maintirano,Madagascar,MXT,FMMO,-18.049999,44.033001,95
5619,Morafenobe Airport,Morafenobe,Madagascar,TVA,FMMR,-17.850082999999998,44.920466999999995,748
5620,Tambohorano Airport,Tambohorano,Madagascar,WTA,FMMU,-17.47610092,43.97280121,23
5621,Tsiroanomandidy Airport,Tsiroanomandidy,Madagascar,WTS,FMMX,-18.759677,46.054065,2776
5622,Ambatondrazaka Airport,Ambatondrazaka,Madagascar,WAM,FMMZ,-17.795378,48.442583,2513
5623,Port Bergé Airport,Port Bergé,Madagascar,WPB,FMNG,-15.584285999999999,47.623587,213
5624,Ambanja Airport,Ambanja,Madagascar,,FMNJ,-13.645705,48.459427000000005,36
5625,Soalala Airport,Soalala,Madagascar,DWB,FMNO,-16.101689999999998,45.358837,141
5626,Mampikony Airport,Mampikony,Madagascar,WMP,FMNP,-16.07226934,47.64416456,0
5627,Nasa Shuttle Landing Facility Airport,Tsaratanana,Madagascar,,KTTS,28.61499977,-80.69450378,10
5628,Mandritsara Airport,Mandritsara,Madagascar,WMA,FMNX,-15.833048999999999,48.833284,1007
5629,Manja Airport,Manja,Madagascar,MJA,FMSJ,-21.426105,44.316509,787
5630,Catumbela Airport,Catumbela,Angola,CBT,FNCT,-12.4792,13.4869,23
5631,Dundo Airport,Dundo,Angola,DUE,FNDU,-7.400889874,20.81850052,2451
5632,Ngjiva Pereira Airport,Ondjiva,Angola,VPE,FNGI,-17.043500899999998,15.68379974,3566
5633,Namibe Airport,Mocamedes,Angola,MSZ,FNMO,-15.26119995,12.14680004,210
5634,Koulamoutou Mabimbi Airport,Koulamoutou,Gabon,KOU,FOGK,-1.184610009,12.44130039,1070
5635,Mouilla Ville Airport,Mouila,Gabon,MJL,FOGM,-1.84513998,11.05669975,295
5636,Tchibanga Airport,Tchibanga,Gabon,TCH,FOOT,-2.849999905,11.0170002,269
5637,Chimoio Airport,Chimoio,Mozambique,VPY,FQCH,-19.15130043,33.42900085,2287
5639,Sarh Airport,Sarh,Chad,SRH,FTTA,9.14444,18.374399,1198
5640,Club Makokola Airport,Club Makokola,Malawi,CMK,FWCM,-14.30690002,35.13249969,1587
5641,Luderitz Airport,Luderitz,Namibia,LUD,FYLZ,-26.68740082,15.24289989,457
5642,Ondangwa Airport,Ondangwa,Namibia,OND,FYOA,-17.878201,15.9526,3599
5643,Oranjemund Airport,Oranjemund,Namibia,OMD,FYOG,-28.5847,16.446699,14
5644,Swakopmund Airport,Swakopmund,Namibia,SWP,FYSM,-22.66189957,14.56809998,207
5645,Eros Airport,Windhoek,Namibia,ERS,FYWE,-22.61219978,17.08040047,5575
5646,Boma Airport,Boma,Congo (Kinshasa),BOA,FZAJ,-5.854000092000001,13.06400013,26
5647,Tshimpi Airport,Matadi,Congo (Kinshasa),MAT,FZAM,-5.799610137999999,13.44040012,1115
5648,Inongo Airport,Inongo,Congo (Kinshasa),INO,FZBA,-1.9472199680000002,18.28580093,1040
5649,Nioki Airport,Nioki,Congo (Kinshasa),NIO,FZBI,-2.717499971,17.68470001,1043
5650,Basango Mboliasa Airport,Kiri,Congo (Kinshasa),KRZ,FZBT,-1.4349999430000002,19.02400017,1013
5651,Basankusu Airport,Basankusu,Congo (Kinshasa),BSU,FZEN,1.224720001,19.78890038,1217
5652,Tshikapa Airport,Tshikapa,Congo (Kinshasa),TSH,FZUK,-6.4383300000000006,20.794701,1595
5653,Lodja Airport,Lodja,Congo (Kinshasa),LJA,FZVA,-3.417000055,23.45000076,1647
5654,Ilebo Airport,Ilebo,Congo (Kinshasa),PFR,FZVS,-4.329919,20.590124,1450
5657,Outer Skerries Airport,Outer Skerries,United Kingdom,OUK,EGOU,60.4252,-0.75,76
5659,La Gomera Airport,La Gomera,Spain,GMZ,GCGM,28.02960014,-17.21459961,716
5662,Sherbro International Airport,Bonthe,Sierra Leone,BTE,GFBN,7.532420158,-12.51889992,14
5663,Bo Airport,Bo,Sierra Leone,KBS,GFBO,7.9443998339999995,-11.76099968,328
5664,Kenema Airport,Kenema,Sierra Leone,KEN,GFKE,7.891290187999999,-11.17660046,485
5665,Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,OXB,GGOV,11.89480019,-15.65369987,129
5669,Smara Airport,Smara,Western Sahara,SMW,GMMA,26.7318,-11.6847,350
5670,Dakhla Airport,Dakhla,Western Sahara,VIL,GMMH,23.7183,-15.932,36
5671,Mogador Airport,Essadouira,Morocco,ESU,GMMI,31.39749908,-9.681670189,384
5672,Hassan I Airport,El Aaiún,Western Sahara,EUN,GMML,27.151699,-13.2192,207
5673,Nador International Airport,El Aroui,Morocco,NDR,GMMW,34.98880005,-3.028209925,574
5674,Praia International Airport,"Praia, Santiago Island",Cape Verde,RAI,GVNP,14.92450047,-23.49349976,230
5675,São Filipe Airport,"Sao Filipe, Fogo Island",Cape Verde,SFL,GVSF,14.88500023,-24.47999954,617
5676,Baco Airport,Baco,Ethiopia,BCO,HABC,5.78287,36.562,4580
5677,Beica Airport,Beica,Ethiopia,BEI,HABE,9.386389732,34.52190018,5410
5678,Combolcha Airport,Dessie,Ethiopia,DSE,HADC,11.08250046,39.71139908,6117
5679,Dembidollo Airport,Dembidollo,Ethiopia,DEM,HADD,8.553999901000001,34.85800171,5200
5680,Gode Airport,Gode,Ethiopia,GDE,HAGO,5.935130119,43.57860184,834
5681,Gore Airport,Gore,Ethiopia,GOR,HAGR,8.1614,35.5529,6580
5682,Kabri Dehar Airport,Kabri Dehar,Ethiopia,ABK,HAKD,6.734,44.252998,1800
5683,Mizan Teferi Airport,Mizan Teferi,Ethiopia,MTF,HAMT,6.9571,35.5547,4396
5684,Tippi Airport,Tippi,Ethiopia,TIE,HATP,7.2024,35.415,1100
5685,Alula Airport,Alula,Somalia,ALU,HCMA,11.9582,50.748000000000005,6
5686,Bosaso Airport,Bosaso,Somalia,BSA,HCMF,11.27530003,49.14939879999999,3
5687,Aden Adde International Airport,Mogadishu,Somalia,MGQ,HCMM,2.01444006,45.30469894,29
5688,Galcaio Airport,Galcaio,Somalia,GLK,HCMR,6.780829906,47.45470047,975
5689,Burao Airport,Burao,Somalia,BUO,HCMV,9.5275,45.5549,3400
5690,El Arish International Airport,El Arish,Egypt,AAC,HEAR,31.07329941,33.83580017,121
5691,Assiut International Airport,Asyut,Egypt,ATZ,HEAT,27.04649925,31.01199913,772
5692,Amboseli Airport,Amboseli National Park,Kenya,ASV,HKAM,-2.645050049,37.25310135,3755
5693,Lokichoggio Airport,Lokichoggio,Kenya,LKG,HKLK,4.2041201589999995,34.34820175,2074
5694,Malindi Airport,Malindi,Kenya,MYD,HKML,-3.229310036,40.10169983,80
5695,Nanyuki Airport,Nanyuki,Kenya,NYK,HKNY,-0.062398899,37.041008000000005,6250
5696,Gardabya Airport,Sirt,Libya,SRX,HLGD,31.06349945,16.59499931,267
5697,Gamal Abdel Nasser Airport,Tobruk,Libya,TOB,HLGN,31.861,23.906999999999996,519
5698,Mitiga Airport,Tripoli,Libya,MJI,HLLM,32.89410019,13.27600002,36
5699,La Abraq Airport,Al Bayda',Libya,LAQ,HLLQ,32.7887001,21.96430016,2157
5700,Atbara Airport,Atbara,Sudan,ATB,HSAT,17.71034431,34.05701828,1181
5701,Nyala Airport,Nyala,Sudan,UYL,HSNN,12.05350018,24.95619965,2106
5702,Port Sudan New International Airport,Port Sudan,Sudan,PZU,HSPN,19.43359947,37.23410034,135
5703,Bukoba Airport,Bukoba,Tanzania,BKZ,HTBU,-1.3319999999999999,31.8212,3784
5704,Kigoma Airport,Kigoma,Tanzania,TKQ,HTKA,-4.8862,29.6709,2700
5705,Lindi Airport,Lindi,Tanzania,LDI,HTLI,-9.85111,39.757801,100
5706,Musoma Airport,Musoma,Tanzania,MUZ,HTMU,-1.5030000000000001,33.8021,3806
5707,Shinyanga Airport,Shinyanga,Tanzania,SHY,HTSY,-3.6093,33.5035,3800
5708,Tabora Airport,Tabora,Tanzania,TBO,HTTB,-5.07638979,32.83330154,3868
5709,Arua Airport,Arua,Uganda,RUA,HUAR,3.049999952,30.91699982,3951
5710,Gulu Airport,Gulu,Uganda,ULU,HUGU,2.8055601119999998,32.27180099,3510
5711,Diu Airport,Diu,India,DIU,VA1P,20.71310043,70.9210968,31
5714,Aberdeen Regional Airport,Aberdeen,United States,ABR,KABR,45.44910049,-98.42179871,1302
5715,Southwest Georgia Regional Airport,Albany,United States,ABY,KABY,31.53549957,-84.19450378,197
5716,Athens Ben Epps Airport,Athens,United States,AHN,KAHN,33.94860077,-83.32630157,808
5717,Alamogordo White Sands Regional Airport,Alamogordo,United States,ALM,KALM,32.83990097,-105.9909973,4200
5718,Waterloo Regional Airport,Waterloo,United States,ALO,KALO,42.55709839,-92.40029907,873
5719,Walla Walla Regional Airport,Walla Walla,United States,ALW,KALW,46.09489822,-118.288002,1194
5720,Alpena County Regional Airport,Alpena,United States,APN,KAPN,45.07809829999999,-83.56030273,690
5721,Watertown Regional Airport,Watertown,United States,ATY,KATY,44.91400146,-97.15470123,1749
5722,Bradford Regional Airport,Bradford,United States,BFD,KBFD,41.80310059,-78.64009857,2143
5723,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,United States,BFF,KBFF,41.87400055,-103.5960007,3967
5724,Raleigh County Memorial Airport,Beckley,United States,BKW,KBKW,37.78730011,-81.12419891,2504
5725,Brunswick Golden Isles Airport,Brunswick,United States,BQK,KBQK,31.25880051,-81.46649933,26
5726,Southeast Iowa Regional Airport,Burlington,United States,BRL,KBRL,40.78319931,-91.12550354,698
5727,Jack Mc Namara Field Airport,Crescent City,United States,CEC,KCEC,41.78020096,-124.23699950000001,61
5728,Cape Girardeau Regional Airport,Cape Girardeau,United States,CGI,KCGI,37.22529984,-89.57080078,342
5729,Chippewa County International Airport,Sault Ste Marie,United States,CIU,KCIU,46.25080109,-84.47239685,800
5730,North Central West Virginia Airport,Clarksburg,United States,CKB,KCKB,39.29660034,-80.22810364,1217
5731,William R Fairchild International Airport,Port Angeles,United States,CLM,KCLM,48.12020111,-123.5,291
5732,Houghton County Memorial Airport,Hancock,United States,CMX,KCMX,47.16839981,-88.4890976,1095
5733,Dodge City Regional Airport,Dodge City,United States,DDC,KDDC,37.76340103,-99.96559906,2594
5734,DuBois Regional Airport,Du Bois,United States,DUJ,KDUJ,41.17829895,-78.8986969,1817
5735,Chippewa Valley Regional Airport,Eau Claire,United States,EAU,KEAU,44.86579895,-91.48429871,913
5736,Elko Regional Airport,Elko,United States,EKO,KEKO,40.82490158,-115.79199979999999,5140
5737,New Bedford Regional Airport,New Bedford,United States,EWB,KEWB,41.67610168,-70.95690155,80
5738,Fayetteville Regional Grannis Field,Fayetteville,United States,FAY,KFAY,34.99119949,-78.88030243,189
5739,Wokal Field Glasgow International Airport,Glasgow,United States,GGW,KGGW,48.212502,-106.614998,2296
5740,Central Nebraska Regional Airport,Grand Island,United States,GRI,KGRI,40.96749878,-98.30960083,1847
5741,Memorial Field,Hot Springs,United States,HOT,KHOT,34.47800064,-93.09619904,540
5742,Tri-State/Milton J. Ferguson Field,Huntington,United States,HTS,KHTS,38.36669922,-82.55799866,828
5743,Kili Airport,Kili Island,Marshall Islands,KIO,Q51,5.644515,169.119507,5
5744,Kirksville Regional Airport,Kirksville,United States,IRK,KIRK,40.09349823,-92.54489899,966
5745,Jamestown Regional Airport,Jamestown,United States,JMS,KJMS,46.92969894,-98.67819977,1500
5746,Laramie Regional Airport,Laramie,United States,LAR,KLAR,41.31209946,-105.6750031,7284
5747,Arnold Palmer Regional Airport,Latrobe,United States,LBE,KLBE,40.27590179,-79.40480042,1199
5748,North Platte Regional Airport Lee Bird Field,North Platte,United States,LBF,KLBF,41.12620163,-100.6839981,2777
5749,Lebanon Municipal Airport,Lebanon,United States,LEB,KLEB,43.62609863,-72.30419922,603
5750,Crater Lake-Klamath Regional Airport,Klamath Falls,United States,LMT,KLMT,42.156101,-121.733002,4095
5751,Lancaster Airport,Lancaster,United States,LNS,KLNS,40.12170029,-76.2960968,403
5752,Lewistown Municipal Airport,Lewistown,United States,LWT,KLWT,47.04930115,-109.46700290000001,4170
5753,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,KLYH,37.3266983,-79.20040131,938
5754,Muskegon County Airport,Muskegon,United States,MKG,KMKG,43.16949844,-86.23819733,629
5755,Frank Wiley Field,Miles City,United States,MLS,KMLS,46.4280014,-105.88600159999999,2630
5756,Northwest Alabama Regional Airport,Muscle Shoals,United States,MSL,KMSL,34.74530029,-87.61019897,551
5757,Southwest Oregon Regional Airport,North Bend,United States,OTH,KOTH,43.417099,-124.2460022,17
5758,Owensboro Daviess County Airport,Owensboro,United States,OWB,KOWB,37.74010086,-87.16680145,407
5759,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,KPIB,31.46710014,-89.33709717,298
5760,Pocatello Regional Airport,Pocatello,United States,PIH,KPIH,42.90980148,-112.5960007,4452
5761,Pierre Regional Airport,Pierre,United States,PIR,KPIR,44.38270187,-100.2860031,1744
5762,Pellston Regional Airport of Emmet County Airport,Pellston,United States,PLN,KPLN,45.57089996,-84.79669952,721
5763,Portsmouth International at Pease Airport,Portsmouth,United States,PSM,KPSM,43.07789993,-70.82330322,100
5764,Reading Regional Carl A Spaatz Field,Reading,United States,RDG,KRDG,40.37850189,-75.96520233,344
5765,Rhinelander Oneida County Airport,Rhinelander,United States,RHI,KRHI,45.63119888,-89.46749878,1624
5766,Southwest Wyoming Regional Airport,Rock Springs,United States,RKS,KRKS,41.5942,-109.065001,6764
5767,Rutland - Southern Vermont Regional Airport,Rutland,United States,RUT,KRUT,43.52939987,-72.94960022,787
5768,San Luis County Regional Airport,San Luis Obispo,United States,SBP,KSBP,35.23680115,-120.6419983,212
5769,Sheridan County Airport,Sheridan,United States,SHR,KSHR,44.76919937,-106.9800034,4021
5770,Adirondack Regional Airport,Saranac Lake,United States,SLK,KSLK,44.38529968,-74.20619965,1663
5771,Salina Municipal Airport,Salina,United States,SLN,KSLN,38.79100037,-97.65219879,1288
5772,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,SMX,KSMX,34.89889908,-120.4570007,261
5773,Tupelo Regional Airport,Tupelo,United States,TUP,KTUP,34.26810074,-88.76989746,346
5774,Quincy Regional Baldwin Field,Quincy,United States,UIN,KUIN,39.94269943,-91.19460297,768
5775,Victoria Regional Airport,Victoria,United States,VCT,KVCT,28.8526001,-96.91850281,115
5776,Valdosta Regional Airport,Valdosta,United States,VLD,KVLD,30.78249931,-83.27670288,203
5777,Worland Municipal Airport,Worland,United States,WRL,KWRL,43.96569824,-107.95099640000001,4227
5779,Yakima Air Terminal McAllister Field,Yakima,United States,YKM,KYKM,46.56819916,-120.5439987,1099
5780,Ercan International Airport,Nicosia,Cyprus,ECN,LCEN,35.15470123,33.49610138,404
5781,Logroño-Agoncillo Airport,Logroño-Agoncillo,Spain,RJL,LELO,42.46095349,-2.322235107,1161
5782,Île d'Yeu Airport,Île d'Yeu,France,IDY,LFEY,46.71860123,-2.391109943,79
5783,Angers-Loire Airport,Angers/Marcé,France,ANE,LFJR,47.560299,-0.312222,194
5786,La Môle Airport,La Môle,France,LTT,LFTZ,43.205399,6.482,59
5787,Syros Airport,Syros Island,Greece,JSY,LGSO,37.42279816,24.95089912,236
5788,Pécs-Pogány Airport,Pécs-Pogány,Hungary,PEV,LHPP,45.990898,18.240996,1000
5789,Győr-Pér International Airport,Győr,Hungary,,LHPR,47.624401,17.813601000000002,424
5790,Sármellék International Airport,Sármellék,Hungary,SOB,LHSM,46.686391,17.159084,408
5791,Aosta Airport,Aosta,Italy,AOT,LIMW,45.738499,7.36872,1791
5792,Salerno Costa d'Amalfi Airport,Salerno,Italy,QSR,LIRI,40.620399,14.9113,119
5793,Corvo Airport,Corvo,Portugal,CVU,LPCR,39.671501,-31.1136,0
5794,Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,BNX,LQBK,44.94139862,17.29750061,400
5795,Uşak Airport,Usak,Turkey,USQ,LTBO,38.68149948,29.47170067,2897
5796,Kars Airport,Kars,Turkey,KSY,LTCF,40.56219864,43.11500168,5889
5797,Şanlıurfa Airport,Sanliurfa,Turkey,SFQ,LTCH,37.09429932,38.847099299999996,1483
5798,Kahramanmaraş Airport,Kahramanmaras,Turkey,KCM,LTCN,37.53882599,36.95352173,1723
5799,Ağrı Airport,Agri,Turkey,AJI,LTCO,39.65454102,43.02597809,5462
5800,Adıyaman Airport,Adiyaman,Turkey,ADF,LTCP,37.73139954,38.46889877,2216
